Video ID,Comment ID,Comment,Published At,Video Title,Sentiment
DuX4K4eeTz8,UgzK1TRIPioXyj7qSZR4AaABAg,"What time is it, Joe?",2021-09-01T00:51:46Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgwTYSwDNxR4NRcb22B4AaABAg,"ISIS is sworn  enemies of the Taliban…? Who’s he trying to kid! You have to remember where he’s coming from though, This is the guy who believes the Taliban has changed their ways. Unbelievable…",2021-09-01T00:51:45Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5411
DuX4K4eeTz8,UgymnUmz3naPos8yNHt4AaABAg,"Half the time he is twisting the facts, the other half is him blatantly lying.",2021-09-01T00:51:07Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5267
DuX4K4eeTz8,UgxtrdL54E7SY67BJmF4AaABAg,"It wouldn’t have taken tens of thousands of extra boots on the ground. We couldn’t held Afghanistan with less than ten thousand troops. We were only there in a supporting role for the last few years, the Afghan army did most of that ground operations. We provided air support and logistics, that is why we hadn’t seen any American casualties in so long.",2021-09-01T00:50:27Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.6808
DuX4K4eeTz8,UgxUDUZzex5phI5xLMp4AaABAg,"you missed the part when he walks away without taking any questions, this guy should be ashamed of himself.",2021-09-01T00:50:20Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.6486
DuX4K4eeTz8,UgzcdFXDEa2jtXIPSDl4AaABAg,Everyone is blaming a old senile man playing the role as president,2021-09-01T00:48:50Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.34
DuX4K4eeTz8,UgzurfPmW0Q8YWOV4Jx4AaABAg,"Sad,just sad that he believes his own words,that aren’t true!",2021-09-01T00:48:26Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.1511
DuX4K4eeTz8,Ugx3iuha3xs_5oeSyOd4AaABAg,"A message  from former five star general General Douglas MacArthur supreme allied commander KOREAN WAR to  Joe Biden on Afghanistan  CUT AND RUN !
“Appeasement only begets more bloodier and costly war in the future”!",2021-09-01T00:47:34Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8754
DuX4K4eeTz8,Ugz_sekgxSNG_uaq9Md4AaABAg,An editing job commensurate with the Washington post 🙄🙄,2021-09-01T00:42:13Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgyjSohZ8MHDH_w9NeJ4AaABAg,"Wow you can get a whole 3 minutes of relevant, truthful moments from his entire speech? Kudos. 
🤣😂🤣",2021-09-01T00:41:52Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.8779
DuX4K4eeTz8,Ugz8Ri4KTl37J7TCy2Z4AaABAg,"Joe your a joke.  You broke every rule in the book of being an American President.  You left people behind, you've been responsible of the deaths of our troops, and you gave terrorist 80 billion dollars worth of military equipment, and not only that gave them the names of people you left behind that helped the US. Now you and your cronies better start planning how your going to cover up future terrorist attacks and blame someone else.  This is what Democrats seem to want, because none of them will take a stand.  I'll take Trump back at anytime over this clown.",2021-09-01T00:41:32Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.872
DuX4K4eeTz8,UgwMhYwS8Vha9_b2Slp4AaABAg,The Biggest defeat of America.,2021-09-01T00:38:44Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.4588
DuX4K4eeTz8,Ugz84NEIkyObd6NfH-N4AaABAg,This is the price you pay for voting for left-wing candidates!,2021-09-01T00:38:23Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.1759
DuX4K4eeTz8,UgwS6hy5jmB6IhSjsr94AaABAg,No one believes you,2021-09-01T00:34:27Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.296
DuX4K4eeTz8,UgzwHGtYhzZtTkg5-1N4AaABAg,What a f’n clown 🤡,2021-09-01T00:34:21Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgyghWUVMJ9a3r62Si94AaABAg,2:17 Thethe thet frum teariza?,2021-09-01T00:34:18Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgwwN1IPsmAQPgaFlup4AaABAg,Most popular President of one time! Getting 1 like for every 4 dislikes. So the bad is because of Trump. But it was somehow a wise decision?,2021-09-01T00:33:54Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.3625
DuX4K4eeTz8,UgxrUaa8UWlhyE-Lgot4AaABAg,Nobody believes or supports this moron. Why is he still in office. We need a revolution.,2021-09-01T00:33:40Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.3071
DuX4K4eeTz8,Ugxh6S7kvRUb2b7hOrl4AaABAg,Wow great editing WaPo..,2021-09-01T00:33:21Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.836
DuX4K4eeTz8,UgxWn8dFUrSI1uG5LAN4AaABAg,0:18 his bottom jaw was trying to stop the BS from coming out of his mouth,2021-09-01T00:31:14Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.296
DuX4K4eeTz8,Ugxi32chAN24RdlPoYt4AaABAg,Worst President of my lifetime.,2021-09-01T00:30:30Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.6249
DuX4K4eeTz8,UgxIZDKnJAh73QHuBBZ4AaABAg,Success?  No so Slow Joe! What about the AMERICANS turned away at the gates and why wasn't there any Americans evacuated on the last day? Pitiful!!!!!,2021-09-01T00:28:54Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.6159
DuX4K4eeTz8,UgxDxbLHyaYoPr4qAQV4AaABAg,"If he wasn't senile, I'd call him a loser. Instead I'll call him sad.",2021-09-01T00:28:26Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.7579
DuX4K4eeTz8,UgwyVWTZIxzMUVQsQeR4AaABAg,Hes a pathetic lier!!!!,2021-09-01T00:25:30Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.7067
DuX4K4eeTz8,Ugx9boVZlzyQ1WKSLUR4AaABAg,How can anyone with a conscious that believes in a higher power vote for the party of the KKK and the part that aborts millions of babies every year simply so they don’t have to interrupt their important lives. Selfish and irresponsible are 2 words that describe every democrat voter,2021-09-01T00:25:20Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5994
DuX4K4eeTz8,Ugzn-IgOKXIbFp8weMN4AaABAg,Impeach Joe Biden,2021-09-01T00:20:58Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgxJTr2ts70BwinIFpN4AaABAg,What a pos,2021-09-01T00:17:22Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgwT2PWDjWuMAyFvJc54AaABAg,DO NOT ELECT HIM AGAIN,2021-09-01T00:12:50Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgxqwpC7YiHoh2CJaux4AaABAg,He must be smoking some of  Hunter crack stash because this guy is high,2021-09-01T00:12:48Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,Ugxj2Wf-UlZhU6Pv1Rt4AaABAg,From what I have read from Reuters an actual factual news agency you should be impeached immediately,2021-09-01T00:12:46Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,Ugxmh6paUGl1SFKLOQ54AaABAg,"Biden is a lier he drone strikes a family not ISIS leaders who he won't name.
3 years to get asylum in the United States when they worked for as an interpreter for the military US military they're badge then documentation should be good enough not 3 years to get them in the United States after working for the United States.
This all lands on biden's head this is all his fault this is a botched transition of power this is a botched evacuation.
In Trump's plan we would still have 2000 personnel still flying drones and gathering Intel for the Afghan army.
Biden's plan is to remove the 2000 giving intelligence to the Afghan army.",2021-09-01T00:11:35Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.891
DuX4K4eeTz8,UgzJT8t7vhNDUUDP-3N4AaABAg,Its because of this speech that Biden wanted to get out despite the consequences,2021-09-01T00:09:55Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,Ugz_qKfksl4jWIAjFYV4AaABAg,"I guess Steve Pieczenick was right, just let them keep doing what they are doing, let them censor free speech until the people wake up.",2021-09-01T00:08:39Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0772
DuX4K4eeTz8,UgwVZfWpholEb6_PBox4AaABAg,He is worst president who doesn’t take press questions,2021-09-01T00:08:34Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.6249
DuX4K4eeTz8,UgzgJSOW_EusGAsFxLN4AaABAg,And may you burn in hell for killing innocent troops.,2021-09-01T00:07:00Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8225
DuX4K4eeTz8,Ugw__NV39TbqYoSOQj94AaABAg,"Biden is a vile, cowardly, and disgusting human being.",2021-09-01T00:06:59Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8779
DuX4K4eeTz8,UgyggQ2etBfgEaFxmiZ4AaABAg,Why is he not wearing a flight jacket? I've heard this speech before.,2021-09-01T00:06:19Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgwCZXtdqTVQuH9x2sx4AaABAg,"Maga hats still mad at the election results.. 🤣
Mission was a success, end of a 20 year war Thank GOD ❤️ bring home our troops 🇺🇸",2021-09-01T00:06:17Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.2342
DuX4K4eeTz8,Ugy5JXwnJG_Anqi1u3d4AaABAg,"Can someone please put some tape over his mouth , cause everything he says is a lie .",2021-09-01T00:06:05Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.3182
DuX4K4eeTz8,UgxVWO-lKoUXQ7NFlNp4AaABAg,"wrong decision , bad decision . stupid decision ....",2021-09-01T00:04:58Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.875
DuX4K4eeTz8,Ugzutb4rFb-D2Bu-nip4AaABAg,This guy just says anything you want to hear,2021-09-01T00:02:53Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0772
DuX4K4eeTz8,Ugx1YH5yvPlmUC56rvl4AaABAg,"""The extraordinary failure of this mission...is all my fault.""",2021-09-01T00:02:23Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5106
DuX4K4eeTz8,UgzXQPi4Nawrlfhe1Xt4AaABAg,"The great undoing by the most incompetent person having his strings pulled when needed, taken out to speak on demand. If by chance you see nothing wrong in this than you are the problem and you are to blame.",2021-09-01T00:02:00Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.0872
DuX4K4eeTz8,UgxLkOSij44Oazc_p014AaABAg,WTF! A crowing victory lap whilst in the middle of a crushing catastrophe?,2021-09-01T00:01:06Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.914
DuX4K4eeTz8,UgwLUxT9h6kCb7HVV2B4AaABAg,"its about time!  and biden should have thrown trimps/poompimples/kushykusners game plan/treaty out the door first.
----- everyone should have been out ALREADY, Why wait to the last second!!
biden did not do well , but he stuck it out and this chapter should be closed. kudos to the men/women of the military
I stand with u 
USA all the way",2021-08-31T23:59:51Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.5297
DuX4K4eeTz8,UgzRKCRXmHpikjU2bWl4AaABAg,Homeboy said TALLIBAN,2021-08-31T23:59:02Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgziDCJt7nT9V-mUL6R4AaABAg,That escalated quickly: Corn Pop,2021-08-31T23:57:10Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgyEqqyq2u5oMT_3q_h4AaABAg,This guy is unbelievable. The first time he ran for president he had to drop out because of plagiarism. He has no problem lying.,2021-08-31T23:56:24Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8225
DuX4K4eeTz8,UgzpT-uSLR_23Q1VhSZ4AaABAg,I seriously cant believe that there's still people that support this failure of a man smfh.,2021-08-31T23:55:51Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.4357
DuX4K4eeTz8,Ugx2bfvwOrG7c_uIVMN4AaABAg,"Biden is an embarrassing mess that caused more death disease and destruction than Trump ever could.

Also he is bad all around at his Job.

Impeach Biden Harris Pelosi and Blinken. Or hold military tribunals....",2021-08-31T23:53:53Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9476
DuX4K4eeTz8,UgxiPiM0bHHXR---v0x4AaABAg,Don't lie on Trump smh,2021-08-31T23:53:01Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.3182
DuX4K4eeTz8,UgyNPs44BMuC-Nig9Pp4AaABAg,What a failure!  Who’s taking the responsibility for this big failure?  Resign now or be impeached!,2021-08-31T23:51:46Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8619
DuX4K4eeTz8,UgxiflyMDi7gbW-EvV14AaABAg,Your a joke!,2021-08-31T23:51:21Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.3595
DuX4K4eeTz8,UgzGpMksnOGqujSk2-Z4AaABAg,gotta love the fake outrage of the soldiers who died when you had literal 2 decades to be angry at the actual war lmaooooooo,2021-08-31T23:49:58Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9186
DuX4K4eeTz8,Ugws-ZF9mhAfEfUIMnJ4AaABAg,Stay away from towers and large crowds for a while…,2021-08-31T23:49:54Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgyTo8YnCCHf-uuKp7J4AaABAg,"Who evacuated theses people to safety?
 Sounded more vague than usual.",2021-08-31T23:48:45Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.2748
DuX4K4eeTz8,Ugyrm4oUmLT8tIUsfBd4AaABAg,"So this individual caused 13 of my brothers and sisters to die because he is incompetent. 
Now wants to say it was a sucess????
He needs to be removed and locked up for treason 
And I am a Marine where is maddog condemning this lowlife actions?????
All of those so-called leaders are now in hiding?????
Total disgrace!!!!!!!",2021-08-31T23:48:07Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9423
DuX4K4eeTz8,UgxIoqJlC4PpjMWDq6h4AaABAg,"""Impeach the mfer"" Rasida Taliban",2021-08-31T23:46:06Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgxVomCgMqD4zAn2R_x4AaABAg,OMG!!! Stop lying!!! Makes me sick that he twists in the way to make it sound as if he did some heroic deed. Instead of the devastating mess that he made that is costing people their lives,2021-08-31T23:45:57Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9227
DuX4K4eeTz8,UgyWVJrIi9DhsQz5t1V4AaABAg,"He left men to die, success? Our ally was destroyed barely a day after we abandoned them. There will continue to be more and more deaths because of this horrible mistake. I dont like war but abandoning our allies just isn't the way to work towards peace.",2021-08-31T23:45:25Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5566
DuX4K4eeTz8,UgySq41-85uwE_3B6MB4AaABAg,Biden you and your entire administration are pathetic.,2021-08-31T23:43:48Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5719
DuX4K4eeTz8,UgwaLYxtjoowFtUSGz94AaABAg,What a loser.,2021-08-31T23:43:45Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5267
DuX4K4eeTz8,UgzK9WxDB-aU90hbtSR4AaABAg,Biden and the Democrats are hoping Everyone will forget about all of this.,2021-08-31T23:42:52Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.2263
DuX4K4eeTz8,UgxLT-Vm8F5GQOsLEu94AaABAg,He is saying success..as he is going old..hopless,2021-08-31T23:42:09Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgzPNYAQ3nJIBY828Xx4AaABAg,One Minute is too long with Sleazy Joe,2021-08-31T23:42:02Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgzSWf82nSfdIQj8fXh4AaABAg,I want this pervert freak impeached immediately,2021-08-31T23:42:01Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.7096
DuX4K4eeTz8,UgxtieiA2fdIej64Ht94AaABAg,"the parents of the marines who died said he didnt even care about their stories, dont let this guy fool you",2021-08-31T23:42:01Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8453
DuX4K4eeTz8,Ugxzd5dtHf45yMRY2yd4AaABAg,This man is so sick to listen to.😷,2021-08-31T23:41:33Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.6418
DuX4K4eeTz8,Ugzn5-hklH_LRwS5WLV4AaABAg,"Oh my God! On the feed for the Washington Post, the paper of record for the Democrat Party, where democracy Goes To Die In The Dark, there are 460 comments, and I have found exactly one guy who seems to be supporting Biden, but cannot get past attacking Donald Trump.",2021-08-31T23:41:16Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.661
DuX4K4eeTz8,UgyoYe4aWN71VEVG7HB4AaABAg,The Americans leave 85 billion dollars of state of the art WAR equipment. The USA thinking Taliban fought alongside of them. 🤣🤣🤣,2021-08-31T23:41:07Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.7983
DuX4K4eeTz8,UgwY1gaSMPU5XJ44wc94AaABAg,"so he left 100 -200 Americans there, those were not sure they wanted to leave, what a bunch of crap! he could not guarantee their safety to the Kabul Airport, SO THEY WERE LEFT BEHIND! and now making excuses, so help us, God, if they are Hurt in any way from his utter lack of leadership!",2021-08-31T23:41:02Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8203
DuX4K4eeTz8,Ugz8Gt-9cxFL-FtAqdd4AaABAg,Get him out of office please.  It's embarrassing and a disgrace.,2021-08-31T23:40:32Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.5423
DuX4K4eeTz8,UgyUbjk66_DSD_OhZ-14AaABAg,He claims it was his decision to end this war! Then he claims he was bound by Trumps plan to end it. WTF?,2021-08-31T23:39:34Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8873
DuX4K4eeTz8,UgwdoqqMiOCRwr3ag_94AaABAg,BIDEN ACTS LIKE BOW DIED IN THE LINE OF DUTY YES HE KNOWS HOW IT FEELS TO LOSE A CHILD BUT HE SENT THESE HEROES TO THEIR DEATH THEY DIED FROM A SUICIDE BOMBING THAT THE TALIBAN LET THROUGH THE CHECKPOINT IN ANOTHER COUNTRY FAR FROM HOME HELPING TO GET AMERICANS HOME AND BIDEN LEFT AMERICANS BEHIND  EVERY AMERICAN SHOULD HAVE COME OUT FIRST,2021-08-31T23:39:27Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9153
DuX4K4eeTz8,Ugw3uyhJHm8ieg0osWF4AaABAg,"""If you don't like sharia law, then you ain't black"". - Joe Biden",2021-08-31T23:39:22Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.2755
DuX4K4eeTz8,UgxZuoKO9prV3ftIg1l4AaABAg,Trump said the same thing. And your repeating exactly what he said. But he had a different exit strategy. And the weapons wouldn’t be there. The army bases would’ve bombed so that Russia wouldn’t be able to land their planes there. Trump left Syria but left some soldiers there,2021-08-31T23:39:22Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.2382
DuX4K4eeTz8,UgyNhxj_sskv5qQ41MF4AaABAg,we will be fighting them in America soon. With the wide open borders they will come over here and start killing us. biden is a complete failure.,2021-08-31T23:39:15Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8807
DuX4K4eeTz8,UgwFB36-P3e4aNZwhMB4AaABAg,this is what a coward looks like,2021-08-31T23:39:10Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.128
DuX4K4eeTz8,UgxehTMWGPXSinX4LzR4AaABAg,"Here’s the actual speech:
Trump’s fault. 
I’m a god. 
Military did a good job. 
Now take another bite of this sh*t sandwich because I put the ketchup and mustard on myself.",2021-08-31T23:38:45Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.3182
DuX4K4eeTz8,UgzMllCAr8nIOMm66c54AaABAg,"Independent Tulsi Gabbard supporter here. Never a Trump fan, but after the absurd number of gaffes, failures, hypocrisies of this administration even with a supportive press that covers up for him...... Trump is looking pretty good. Only blind sychophant Biden supporters with their heads buried in the sand can't see that.",2021-08-31T23:37:20Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.872
DuX4K4eeTz8,UgzpKvVA9dU5MhEGfwZ4AaABAg,Washington post always edits in his favor. Watch the whole thing. Embarrassing. This edit is misleading.,2021-08-31T23:36:38Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.3818
DuX4K4eeTz8,UgwYrN4nj2gwU4sl_Wd4AaABAg,the war on terrorism is not over. We will end up back there in short time. As long as there are Americans left behind biden is a complete failure.,2021-08-31T23:36:32Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9153
DuX4K4eeTz8,UgyH0X19dGPJZgFLFNJ4AaABAg,Maybe Barak Obama has in home care and an extra room in his Martha's Vineyard compound.,2021-08-31T23:36:11Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.4939
DuX4K4eeTz8,Ugy-a_7S8oq-VJ3utc54AaABAg,"Love the like dislike ratio. Shows people are waking up to this disaster of a president. He said it himself..""the buck stops with me"". You killed 13 American soldiers and hundreds of civilians. That's on you Biden!!!",2021-08-31T23:36:10Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8294
DuX4K4eeTz8,UgyLEnibt10MbzidT7x4AaABAg,"Biden did what trump couldn’t get done. Was it smooth? No. But trump let out 5k Taliban fighters, lifted sanctions, and set the end date before he left office. How else did republicans think it was gonna go?",2021-08-31T23:34:26Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.4137
DuX4K4eeTz8,Ugy-0zynN5bZUcwlubh4AaABAg,"The RUMOR MILL
GOT OILED AGAIN",2021-08-31T23:33:58Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgwELLjNL0lHrQsbgDl4AaABAg,"BIDEN 🤥🤥🤥🤥🤥
 LIES 
AND 
LIES 
AND 
LIES 
AGAIN
 AND
 AGAIN
 AND 
AGAIN

BIDEN IS THE STUPIDEST PRESIDENT WE'VE EVER HAD",2021-08-31T23:33:57Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9406
DuX4K4eeTz8,Ugw198v5G1AFHyFqJT54AaABAg,"You didn’t complete it you pos, you ran from it. They won the war, I dislike Biden hard",2021-08-31T23:33:47Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.4939
DuX4K4eeTz8,UgzneP-WKEJ5CtALLUd4AaABAg,NOT ENDED HE JUST BROUGHT IT HERE,2021-08-31T23:33:34Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgzIS5Ib77XyxzWbJzB4AaABAg,Wish we could get a copy of his speeches so we could just read it ourselves,2021-08-31T23:33:07Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.4019
DuX4K4eeTz8,Ugxp3cflnoz5pUheLul4AaABAg,Can’t stand this dumbass hope something happens to him & his whole administration.💣,2021-08-31T23:33:01Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.3291
DuX4K4eeTz8,UgwwclyKpQ3DY7H8wVt4AaABAg,I cannot bear listening or looking (even for 30 seconds) to this evil liar,2021-08-31T23:32:34Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8608
DuX4K4eeTz8,UgwxONXFbmaqr3W3RFh4AaABAg,If you voted for this scumbag congratulations! P.S. you have lots of blood on your hands,2021-08-31T23:32:24Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.3382
DuX4K4eeTz8,UgxFNsuC068PKD_GoyB4AaABAg,Its truly painful to watch this moron speak about anything to do with our country when he doesn't take responsibility for the fact that we lost American lives because of his stupidity.,2021-08-31T23:31:43Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.8381
DuX4K4eeTz8,Ugwfd0c-2i-QFwP_avF4AaABAg,"Not only is he guilty of the outcome, What makes him more guilty is the fact he feels no guilt.",2021-08-31T23:31:39Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.836
DuX4K4eeTz8,UgyknA_GdtiDJzy7EvJ4AaABAg,🖕🙂,2021-08-31T23:31:26Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgzB9kkhvGixWpshi_d4AaABAg,It's only three minutes because they had to cut out all the parts of him mumbling and mispronouncing words off a teleprompter.,2021-08-31T23:31:24Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.2732
DuX4K4eeTz8,UgywmZL5G_MrLD3Uvx94AaABAg,"*BILLIOINAIRES... 1st they want PEACE - Then they want a PIECE of Everything!*

_Defund Billionaires before they defund you permanently._",2021-08-31T23:30:57Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.729
DuX4K4eeTz8,Ugxq0KjzYYH4uZ8WDvV4AaABAg,People hanging off airplanes as they took off falling to their death because they wanted to  not be left behind.Joe biden and whole administration is as bad as Taliban.the weapons left and list of names of everyone that helped americe has basicly signed their death and made taliban stronger then most country's.this adminstration deserves the death penalty.,2021-08-31T23:30:13Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9643
DuX4K4eeTz8,UgxU5xGFazVDu7ZK0654AaABAg,BUCK FIDEN. 😎,2021-08-31T23:30:11Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.0
DuX4K4eeTz8,UgyXDOmfmixiAVwP5L14AaABAg,Dear (45) thanks for the Landmines. It's killing people from every kind; your voters and families they DIE NOW for YOU and a church that calls Faith dying on command.,2021-08-31T23:30:11Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.1697
DuX4K4eeTz8,UgzvDMArPvwwBGFtHv94AaABAg,This is a deep fake video,2021-08-31T23:29:11Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.4767
DuX4K4eeTz8,UgwYh599-txmWaURxOx4AaABAg,"Biden just made one of the worst and maybe the most heinous military blunder in the history of the US.   It will continue to have deadly consequences for it is not over.  He just lied about what happened even though he got people killed, unnecessarily, right before our eyes.   He lied passionately, desperately and it underscores the fact that his words are not true.  The extremists he supplied in Afghanistan will continue to spill blood and all this was entirely unnecessary.  Biden;s ineptitude and disregard for others is on display.  Will you, WP, continue to cover for his callous incompetence?  All I see from him is anger and annoyance lightly hidden under ingratiating phrases   He blames everyone else and he doesn't think we perceive his contradictions.  He is dangerous to the world.   I call for his resignation,  Join me.",2021-08-31T23:27:50Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",-0.9836
DuX4K4eeTz8,UgxTKlqsC-dOQU_yepJ4AaABAg,"Biden blames Trump for being put in a position where he had to follow through Trump’s plan to leave but he ends the speech by saying “it’s the right decision, a wise decision and the best decision”. Wow.",2021-08-31T23:27:49Z,"Biden’s speech on official Afghanistan withdrawal, in 3 minutes",0.9451
